image_id,predicted_label,crack_probability,width,height,component_count,crack_area_px,crack_area_pct,crack_length_px,mean_width_px,max_width_px,scale_mm_per_px,crack_length_mm,mean_width_mm,max_width_mm,severity_score,severity_label,severity_basis,segmentation_source,measurement_method,overlay_path,heatmap_path,mask_path,polygons_json,error
img_0039708,cracked,0.9738459048232608,256.0,256.0,11.0,1225.0,0.0186920166015625,343.0,3.4818131923675537,8.0,,,,,0.6125419826817746,medium,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\overlays\img_0039708.jpg,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\heatmaps\img_0039708.jpg,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\masks\img_0039708.png,"[{""component_id"": 10, ""area_px"": 209, ""bbox"": [83, 233, 111, 256], ""polygon"": [[86, 255], [86, 251], [82, 247], [90, 238], [90, 233], [104, 232], [106, 235], [104, 237], [110, 243], [105, 244], [102, 240], [95, 244], [98, 241], [93, 238], [92, 243], [86, 245], [90, 251], [90, 255]]}, {""component_id"": 7, ""area_px"": 146, ""bbox"": [4, 125, 32, 138], ""polygon"": [[6, 138], [4, 133], [8, 130], [11, 130], [13, 132], [18, 130], [13, 128], [14, 126], [32, 126], [20, 130], [24, 134], [22, 136], [12, 134], [6, 138]]}, {""component_id"": 4, ""area_px"": 138, ""bbox"": [109, 93, 163, 111], ""polygon"": [[131, 110], [108, 109], [114, 106], [133, 108], [151, 98], [156, 94], [162, 93], [157, 96], [152, 102], [131, 110]]}, {""component_id"": 3, ""area_px"": 120, ""bbox"": [173, 56, 187, 75], ""polygon"": [[183, 74], [172, 72], [176, 68], [176, 56], [180, 58], [178, 63], [186, 72], [183, 74]]}, {""component_id"": 6, ""area_px"": 106, ""bbox"": [41, 124, 77, 131], ""polygon"": [[60, 130], [57, 128], [41, 130], [40, 128], [53, 126], [60, 128], [72, 124], [76, 125], [60, 130]]}, {""component_id"": 8, ""area_px"": 97, ""bbox"": [3, 204, 20, 218], ""polygon"": [[13, 218], [2, 213], [12, 204], [18, 204], [20, 205], [16, 211], [12, 213], [13, 218]]}, {""component_id"": 11, ""area_px"": 90, ""bbox"": [53, 247, 70, 256], ""polygon"": [[52, 255], [54, 253], [52, 250], [54, 248], [65, 250], [69, 246], [64, 255]]}, {""component_id"": 2, ""area_px"": 86, ""bbox"": [197, 49, 221, 69], ""polygon"": [[199, 68], [196, 68], [200, 60], [204, 58], [207, 48], [220, 50], [209, 52], [202, 66], [199, 68]]}, {""component_id"": 5, ""area_px"": 85, ""bbox"": [82, 108, 102, 136], ""polygon"": [[85, 136], [82, 135], [90, 129], [94, 118], [100, 108], [102, 109], [100, 116], [94, 124], [92, 131], [85, 136]]}, {""component_id"": 9, ""area_px"": 80, ""bbox"": [0, 217, 8, 238], ""polygon"": [[0, 216], [8, 232], [6, 237], [3, 238], [4, 233], [0, 232]]}, {""component_id"": 1, ""area_px"": 68, ""bbox"": [136, 38, 155, 49], ""polygon"": [[154, 48], [150, 48], [142, 42], [139, 46], [136, 43], [146, 38], [148, 43], [153, 44], [154, 48]]}]",
img_0038498,cracked,0.9738459048232608,256.0,256.0,10.0,1466.0,0.022369384765625,317.0,4.454632759094238,12.165525436401367,,,,,0.6095292619379595,medium,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\overlays\img_0038498.jpg,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\heatmaps\img_0038498.jpg,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\masks\img_0038498.png,"[{""component_id"": 9, ""area_px"": 287, ""bbox"": [38, 216, 77, 246], ""polygon"": [[76, 246], [72, 242], [64, 242], [66, 237], [59, 234], [56, 228], [50, 230], [46, 226], [43, 232], [38, 232], [38, 224], [44, 216], [52, 216], [51, 220], [47, 218], [46, 221], [48, 222], [51, 220], [54, 224], [58, 224], [66, 234], [71, 232], [76, 246]]}, {""component_id"": 3, ""area_px"": 220, ""bbox"": [0, 61, 17, 89], ""polygon"": [[0, 68], [6, 68], [4, 73], [12, 77], [16, 87], [5, 86], [3, 88], [0, 88]]}, {""component_id"": 8, ""area_px"": 162, ""bbox"": [223, 211, 241, 227], ""polygon"": [[235, 226], [229, 226], [224, 221], [230, 216], [224, 214], [223, 210], [236, 213], [236, 219], [240, 225], [235, 226]]}, {""component_id"": 4, ""area_px"": 140, ""bbox"": [0, 94, 25, 104], ""polygon"": [[0, 94], [13, 98], [19, 94], [24, 96], [22, 104], [19, 102], [13, 104], [0, 98]]}, {""component_id"": 7, ""area_px"": 135, ""bbox"": [25, 206, 45, 227], ""polygon"": [[31, 226], [30, 220], [24, 219], [26, 216], [30, 218], [34, 216], [38, 208], [41, 206], [43, 206], [44, 209], [42, 215], [31, 226]]}, {""component_id"": 5, ""area_px"": 128, ""bbox"": [70, 180, 85, 195], ""polygon"": [[78, 194], [73, 190], [70, 190], [70, 186], [74, 182], [77, 182], [81, 180], [84, 188], [78, 194]]}, {""component_id"": 1, ""area_px"": 113, ""bbox"": [223, 15, 237, 35], ""polygon"": [[230, 34], [224, 34], [222, 31], [228, 29], [227, 14], [236, 22], [230, 27], [232, 32], [230, 34]]}, {""component_id"": 6, ""area_px"": 112, ""bbox"": [39, 199, 59, 222], ""polygon"": [[57, 222], [50, 211], [52, 205], [39, 202], [39, 200], [45, 200], [47, 198], [54, 202], [56, 215], [58, 218], [57, 222]]}, {""component_id"": 2, ""area_px"": 99, ""bbox"": [120, 33, 134, 60], ""polygon"": [[128, 60], [124, 48], [128, 36], [133, 32], [134, 37], [128, 42], [128, 60]]}, {""component_id"": 10, ""area_px"": 70, ""bbox"": [61, 246, 75, 256], ""polygon"": [[60, 255], [63, 252], [66, 254], [68, 253], [68, 251], [64, 249], [66, 246], [70, 247], [74, 255]]}]",
img_0039746,cracked,0.9738459048232608,256.0,256.0,6.0,802.0,0.012237548828125,228.0,3.4512836933135986,8.0,,,,,0.47141789312285526,medium,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\overlays\img_0039746.jpg,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\heatmaps\img_0039746.jpg,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\masks\img_0039746.png,"[{""component_id"": 3, ""area_px"": 179, ""bbox"": [142, 55, 173, 78], ""polygon"": [[157, 78], [150, 68], [152, 66], [145, 66], [142, 62], [143, 60], [149, 64], [154, 56], [165, 58], [164, 63], [172, 67], [165, 68], [160, 62], [157, 62], [154, 65], [154, 69], [160, 75], [157, 78]]}, {""component_id"": 4, ""area_px"": 170, ""bbox"": [226, 56, 254, 71], ""polygon"": [[229, 70], [226, 66], [233, 60], [254, 56], [252, 59], [253, 62], [241, 66], [235, 62], [234, 64], [236, 67], [231, 66], [229, 70]]}, {""component_id"": 1, ""area_px"": 150, ""bbox"": [186, 4, 218, 33], ""polygon"": [[188, 32], [186, 32], [187, 28], [196, 26], [206, 18], [210, 9], [208, 7], [210, 4], [212, 8], [218, 9], [214, 12], [215, 16], [212, 16], [208, 22], [188, 32]]}, {""component_id"": 2, ""area_px"": 114, ""bbox"": [109, 44, 140, 52], ""polygon"": [[124, 52], [115, 52], [109, 50], [108, 47], [117, 48], [133, 44], [140, 46], [137, 50], [129, 48], [124, 52]]}, {""component_id"": 5, ""area_px"": 102, ""bbox"": [132, 128, 157, 139], ""polygon"": [[133, 138], [132, 134], [136, 128], [145, 130], [153, 128], [156, 131], [155, 132], [151, 130], [147, 134], [137, 132], [133, 138]]}, {""component_id"": 6, ""area_px"": 87, ""bbox"": [123, 242, 147, 249], ""polygon"": [[140, 248], [122, 245], [125, 242], [128, 244], [143, 242], [146, 244], [140, 248]]}]",
img_0039771,cracked,0.9738459048232606,256.0,256.0,4.0,1267.0,0.0193328857421875,275.0,4.399455547332764,8.9442720413208,,,,,0.5541677049311236,medium,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\overlays\img_0039771.jpg,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\heatmaps\img_0039771.jpg,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\masks\img_0039771.png,"[{""component_id"": 3, ""area_px"": 709, ""bbox"": [111, 217, 237, 256], ""polygon"": [[178, 255], [161, 246], [155, 246], [150, 238], [144, 238], [127, 228], [122, 230], [110, 218], [113, 216], [129, 226], [138, 228], [143, 236], [151, 234], [152, 238], [159, 242], [174, 244], [180, 250], [185, 252], [191, 250], [213, 250], [220, 245], [221, 240], [232, 240], [234, 244], [230, 249], [236, 249], [229, 254], [223, 248], [220, 252], [222, 255]]}, {""component_id"": 2, ""area_px"": 338, ""bbox"": [35, 210, 91, 242], ""polygon"": [[61, 242], [57, 242], [56, 238], [49, 232], [41, 234], [36, 238], [34, 236], [46, 228], [55, 232], [62, 225], [66, 216], [65, 214], [62, 218], [57, 216], [56, 210], [60, 212], [65, 210], [72, 214], [89, 210], [90, 214], [79, 214], [62, 225], [58, 233], [62, 236], [61, 242]]}, {""component_id"": 4, ""area_px"": 124, ""bbox"": [0, 235, 32, 244], ""polygon"": [[0, 240], [11, 240], [18, 234], [32, 237], [25, 242], [21, 240], [0, 244]]}, {""component_id"": 1, ""area_px"": 96, ""bbox"": [90, 9, 101, 28], ""polygon"": [[96, 28], [94, 23], [90, 20], [90, 16], [100, 8], [96, 18], [100, 18], [100, 23], [96, 28]]}]",
img_0001246,cracked,0.9738379560514232,256.0,256.0,6.0,1741.0,0.0265655517578125,334.0,4.888225078582764,10.0,,,,,0.6486259031813133,medium,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\overlays\img_0001246.jpg,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\heatmaps\img_0001246.jpg,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\masks\img_0001246.png,"[{""component_id"": 5, ""area_px"": 1080, ""bbox"": [82, 155, 217, 256], ""polygon"": [[82, 255], [83, 252], [89, 248], [96, 248], [110, 242], [120, 232], [116, 227], [122, 230], [129, 218], [138, 216], [148, 208], [157, 206], [164, 197], [164, 191], [170, 187], [170, 182], [190, 166], [188, 159], [192, 154], [192, 165], [199, 168], [205, 164], [211, 156], [216, 158], [216, 162], [206, 172], [191, 172], [186, 174], [180, 183], [178, 182], [174, 186], [174, 192], [159, 212], [148, 214], [145, 220], [136, 224], [138, 228], [132, 224], [116, 244], [107, 248], [104, 252], [101, 252], [98, 255]]}, {""component_id"": 3, ""area_px"": 269, ""bbox"": [218, 134, 256, 160], ""polygon"": [[255, 146], [240, 158], [234, 154], [223, 160], [218, 158], [233, 150], [242, 152], [248, 144], [248, 138], [255, 134]]}, {""component_id"": 1, ""area_px"": 138, ""bbox"": [46, 31, 58, 55], ""polygon"": [[51, 54], [48, 53], [46, 43], [48, 36], [46, 30], [50, 33], [48, 42], [50, 44], [53, 40], [58, 44], [58, 50], [56, 52], [54, 50], [51, 54]]}, {""component_id"": 2, ""area_px"": 103, ""bbox"": [41, 123, 53, 150], ""polygon"": [[44, 150], [40, 146], [40, 140], [44, 134], [48, 133], [46, 125], [48, 122], [52, 125], [52, 131], [44, 142], [44, 150]]}, {""component_id"": 6, ""area_px"": 87, ""bbox"": [61, 246, 74, 256], ""polygon"": [[60, 255], [65, 246], [68, 246], [69, 250], [71, 248], [74, 249], [74, 255]]}, {""component_id"": 4, ""area_px"": 64, ""bbox"": [58, 150, 66, 172], ""polygon"": [[64, 172], [58, 154], [59, 150], [64, 160], [64, 172]]}]",
img_0038570,cracked,0.9738379560514232,256.0,256.0,12.0,1737.0,0.0265045166015625,404.0,4.073716640472412,8.485280990600586,,,,,0.6938554970940737,high,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\overlays\img_0038570.jpg,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\heatmaps\img_0038570.jpg,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\masks\img_0038570.png,"[{""component_id"": 4, ""area_px"": 250, ""bbox"": [170, 57, 191, 96], ""polygon"": [[183, 96], [170, 84], [172, 75], [176, 71], [176, 68], [178, 66], [174, 64], [172, 58], [175, 56], [178, 57], [182, 75], [174, 78], [174, 85], [176, 86], [182, 84], [184, 86], [186, 80], [190, 81], [184, 88], [186, 93], [183, 96]]}, {""component_id"": 5, ""area_px"": 230, ""bbox"": [184, 61, 207, 91], ""polygon"": [[199, 90], [194, 90], [196, 76], [188, 75], [184, 66], [186, 60], [190, 61], [192, 69], [199, 76], [204, 76], [206, 80], [205, 82], [200, 83], [202, 86], [199, 90]]}, {""component_id"": 11, ""area_px"": 225, ""bbox"": [118, 149, 148, 179], ""polygon"": [[137, 178], [132, 172], [128, 174], [132, 167], [130, 166], [124, 166], [118, 162], [119, 148], [122, 152], [120, 159], [123, 162], [130, 160], [133, 162], [135, 162], [138, 170], [144, 166], [145, 160], [148, 161], [146, 167], [141, 172], [138, 173], [137, 178]]}, {""component_id"": 6, ""area_px"": 141, ""bbox"": [16, 86, 29, 116], ""polygon"": [[25, 116], [21, 116], [20, 113], [20, 102], [22, 99], [20, 92], [16, 89], [17, 86], [22, 89], [26, 100], [24, 109], [28, 111], [25, 116]]}, {""component_id"": 7, ""area_px"": 138, ""bbox"": [168, 105, 180, 136], ""polygon"": [[169, 136], [168, 131], [174, 112], [172, 106], [175, 108], [179, 104], [178, 120], [172, 125], [169, 136]]}, {""component_id"": 10, ""area_px"": 129, ""bbox"": [233, 143, 244, 166], ""polygon"": [[236, 166], [234, 164], [234, 158], [232, 154], [241, 142], [244, 161], [239, 160], [237, 158], [236, 166]]}, {""component_id"": 8, ""area_px"": 128, ""bbox"": [124, 123, 142, 136], ""polygon"": [[137, 136], [124, 132], [125, 122], [130, 126], [142, 126], [137, 136]]}, {""component_id"": 13, ""area_px"": 99, ""bbox"": [0, 167, 10, 192], ""polygon"": [[0, 172], [4, 166], [10, 169], [2, 181], [0, 192]]}, {""component_id"": 9, ""area_px"": 94, ""bbox"": [91, 132, 104, 149], ""polygon"": [[97, 148], [94, 148], [94, 141], [90, 138], [92, 132], [97, 136], [100, 134], [104, 134], [103, 136], [96, 140], [98, 145], [97, 148]]}, {""component_id"": 2, ""area_px"": 89, ""bbox"": [31, 36, 42, 54], ""polygon"": [[36, 54], [30, 50], [30, 38], [33, 36], [38, 42], [42, 42], [34, 45], [36, 54]]}, {""component_id"": 12, ""area_px"": 84, ""bbox"": [218, 158, 232, 173], ""polygon"": [[230, 172], [225, 162], [221, 168], [218, 164], [220, 160], [226, 158], [230, 161], [232, 170], [230, 172]]}, {""component_id"": 1, ""area_px"": 65, ""bbox"": [101, 5, 108, 28], ""polygon"": [[103, 28], [100, 25], [106, 4], [108, 13], [106, 15], [106, 25], [103, 28]]}]",
img_0039030,cracked,0.9738317782544444,256.0,256.0,5.0,1256.0,0.0191650390625,250.0,5.059078216552734,13.416407585144043,,,,,0.5304342837107847,medium,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\overlays\img_0039030.jpg,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\heatmaps\img_0039030.jpg,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\masks\img_0039030.png,"[{""component_id"": 2, ""area_px"": 471, ""bbox"": [78, 3, 122, 27], ""polygon"": [[83, 26], [78, 26], [84, 17], [78, 13], [82, 8], [78, 4], [83, 2], [101, 6], [101, 10], [89, 8], [86, 9], [90, 15], [92, 22], [85, 20], [82, 23], [83, 26]]}, {""component_id"": 3, ""area_px"": 302, ""bbox"": [227, 50, 256, 71], ""polygon"": [[255, 70], [238, 68], [242, 65], [238, 60], [232, 60], [230, 62], [233, 66], [226, 63], [230, 58], [246, 58], [248, 56], [244, 53], [245, 50], [250, 52], [255, 50]]}, {""component_id"": 4, ""area_px"": 256, ""bbox"": [201, 151, 236, 164], ""polygon"": [[233, 164], [228, 164], [223, 156], [220, 162], [211, 158], [208, 160], [203, 158], [200, 151], [230, 152], [236, 159], [233, 164]]}, {""component_id"": 5, ""area_px"": 159, ""bbox"": [89, 203, 109, 221], ""polygon"": [[105, 220], [89, 216], [89, 212], [92, 214], [94, 213], [90, 208], [94, 206], [98, 212], [102, 214], [104, 209], [100, 206], [100, 203], [105, 202], [108, 206], [106, 209], [108, 213], [104, 216], [106, 218], [105, 220]]}, {""component_id"": 1, ""area_px"": 68, ""bbox"": [171, 0, 189, 7], ""polygon"": [[188, 0], [183, 0], [176, 6], [172, 6], [170, 0]]}]",
img_0000700,cracked,0.973831778254444,256.0,256.0,4.0,859.0,0.0131072998046875,185.0,4.430324554443359,10.0,,,,,0.43711470871892266,medium,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\overlays\img_0000700.jpg,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\heatmaps\img_0000700.jpg,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\masks\img_0000700.png,"[{""component_id"": 4, ""area_px"": 620, ""bbox"": [0, 211, 70, 256], ""polygon"": [[0, 210], [19, 220], [25, 218], [26, 224], [30, 222], [38, 230], [48, 216], [50, 218], [46, 222], [46, 227], [44, 229], [52, 232], [58, 239], [70, 255]]}, {""component_id"": 2, ""area_px"": 99, ""bbox"": [43, 171, 62, 189], ""polygon"": [[51, 188], [50, 180], [46, 178], [42, 174], [56, 178], [58, 177], [54, 174], [56, 170], [62, 178], [52, 181], [56, 186], [51, 188]]}, {""component_id"": 3, ""area_px"": 71, ""bbox"": [33, 209, 50, 220], ""polygon"": [[40, 220], [36, 217], [44, 208], [47, 208], [50, 213], [44, 214], [40, 220]]}, {""component_id"": 1, ""area_px"": 69, ""bbox"": [71, 116, 83, 134], ""polygon"": [[77, 134], [72, 127], [72, 116], [72, 122], [76, 125], [74, 128], [76, 130], [79, 124], [82, 127], [77, 134]]}]",
img_0000881,cracked,0.9738251366984304,256.0,256.0,5.0,852.0,0.01300048828125,252.0,3.3172249794006348,6.324555397033691,,,,,0.49758027392171733,medium,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\overlays\img_0000881.jpg,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\heatmaps\img_0000881.jpg,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\masks\img_0000881.png,"[{""component_id"": 4, ""area_px"": 495, ""bbox"": [164, 146, 242, 247], ""polygon"": [[164, 246], [164, 236], [170, 232], [174, 224], [186, 212], [188, 205], [198, 196], [200, 192], [200, 184], [204, 174], [210, 168], [210, 170], [204, 178], [204, 194], [200, 202], [194, 202], [190, 206], [190, 216], [176, 226], [176, 230], [168, 237], [164, 246]]}, {""component_id"": 1, ""area_px"": 107, ""bbox"": [219, 106, 241, 134], ""polygon"": [[219, 134], [222, 118], [240, 106], [240, 108], [226, 119], [224, 131], [219, 134]]}, {""component_id"": 2, ""area_px"": 98, ""bbox"": [121, 117, 139, 142], ""polygon"": [[137, 142], [134, 141], [134, 136], [120, 123], [127, 126], [127, 116], [132, 123], [130, 129], [138, 136], [137, 142]]}, {""component_id"": 3, ""area_px"": 86, ""bbox"": [162, 118, 175, 142], ""polygon"": [[174, 142], [170, 138], [172, 133], [168, 130], [166, 120], [172, 124], [174, 142]]}, {""component_id"": 5, ""area_px"": 66, ""bbox"": [159, 162, 169, 181], ""polygon"": [[164, 180], [160, 178], [160, 173], [164, 171], [158, 166], [160, 162], [168, 170], [162, 175], [164, 180]]}]",
img_0001489,cracked,0.973823829482607,256.0,256.0,1.0,64.0,0.0009765625,22.0,2.996128797531128,5.656854152679443,,,,,0.22031001329235475,low,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\overlays\img_0001489.jpg,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\heatmaps\img_0001489.jpg,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\masks\img_0001489.png,"[{""component_id"": 1, ""area_px"": 64, ""bbox"": [130, 77, 141, 95], ""polygon"": [[134, 88], [130, 88], [134, 76], [134, 83], [138, 86], [134, 88]]}]",
img_0039192,cracked,0.9738238294826068,256.0,256.0,12.0,1620.0,0.02471923828125,450.0,3.56095027923584,8.246211051940918,,,,,0.6838104812285526,high,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\overlays\img_0039192.jpg,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\heatmaps\img_0039192.jpg,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\masks\img_0039192.png,"[{""component_id"": 7, ""area_px"": 226, ""bbox"": [114, 71, 162, 94], ""polygon"": [[121, 94], [116, 94], [114, 91], [127, 86], [129, 76], [130, 81], [132, 82], [142, 77], [143, 70], [146, 74], [151, 72], [162, 74], [157, 76], [153, 82], [149, 84], [144, 82], [150, 78], [146, 76], [141, 82], [139, 82], [127, 90], [125, 88], [121, 94]]}, {""component_id"": 11, ""area_px"": 204, ""bbox"": [80, 177, 101, 212], ""polygon"": [[95, 212], [92, 211], [90, 206], [84, 206], [80, 200], [85, 176], [88, 181], [86, 195], [90, 200], [93, 198], [100, 202], [99, 206], [96, 200], [92, 203], [95, 212]]}, {""component_id"": 10, ""area_px"": 183, ""bbox"": [227, 168, 252, 185], ""polygon"": [[241, 184], [236, 183], [236, 178], [233, 180], [226, 177], [229, 170], [232, 174], [238, 168], [240, 174], [242, 172], [252, 173], [250, 176], [245, 174], [238, 178], [243, 180], [245, 178], [248, 180], [241, 184]]}, {""component_id"": 8, ""area_px"": 182, ""bbox"": [85, 78, 114, 109], ""polygon"": [[89, 108], [88, 103], [84, 101], [86, 92], [90, 88], [95, 86], [99, 80], [112, 78], [114, 81], [111, 84], [109, 80], [103, 84], [97, 90], [93, 90], [88, 95], [90, 100], [89, 108]]}, {""component_id"": 6, ""area_px"": 160, ""bbox"": [83, 58, 97, 86], ""polygon"": [[89, 86], [82, 82], [88, 78], [88, 75], [91, 74], [94, 69], [90, 62], [87, 66], [84, 61], [96, 58], [94, 79], [89, 86]]}, {""component_id"": 1, ""area_px"": 121, ""bbox"": [98, 0, 116, 19], ""polygon"": [[102, 0], [102, 4], [108, 10], [111, 8], [116, 10], [112, 14], [109, 12], [105, 18], [98, 0]]}, {""component_id"": 5, ""area_px"": 118, ""bbox"": [156, 57, 175, 68], ""polygon"": [[170, 68], [164, 66], [162, 60], [162, 65], [158, 66], [156, 58], [158, 56], [166, 60], [174, 58], [174, 62], [170, 63], [174, 65], [170, 68]]}, {""component_id"": 4, ""area_px"": 114, ""bbox"": [99, 23, 109, 53], ""polygon"": [[100, 52], [98, 49], [100, 46], [100, 32], [98, 24], [101, 22], [104, 25], [102, 29], [102, 45], [105, 48], [108, 49], [100, 52]]}, {""component_id"": 9, ""area_px"": 84, ""bbox"": [86, 117, 97, 149], ""polygon"": [[87, 148], [86, 145], [88, 132], [96, 116], [96, 123], [88, 138], [87, 148]]}, {""component_id"": 3, ""area_px"": 82, ""bbox"": [175, 22, 190, 32], ""polygon"": [[179, 32], [176, 30], [178, 26], [174, 24], [178, 22], [181, 26], [184, 22], [190, 29], [184, 28], [179, 32]]}, {""component_id"": 12, ""area_px"": 80, ""bbox"": [6, 242, 17, 256], ""polygon"": [[8, 255], [6, 253], [8, 247], [6, 244], [10, 242], [16, 246], [16, 251], [11, 248], [10, 252], [16, 255]]}, {""component_id"": 2, ""area_px"": 66, ""bbox"": [83, 13, 97, 25], ""polygon"": [[90, 24], [87, 22], [83, 24], [82, 19], [88, 20], [92, 16], [96, 23], [90, 24]]}]",
img_0001319,cracked,0.9738238294826068,256.0,256.0,5.0,425.0,0.0064849853515625,114.0,3.485166072845459,7.211102485656738,,,,,0.3351490584990604,medium,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\overlays\img_0001319.jpg,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\heatmaps\img_0001319.jpg,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\masks\img_0001319.png,"[{""component_id"": 1, ""area_px"": 101, ""bbox"": [241, 25, 256, 50], ""polygon"": [[243, 50], [240, 47], [240, 40], [244, 37], [242, 34], [247, 32], [252, 26], [254, 27], [252, 32], [244, 37], [243, 50]]}, {""component_id"": 4, ""area_px"": 92, ""bbox"": [95, 230, 108, 256], ""polygon"": [[94, 255], [96, 244], [100, 238], [104, 237], [106, 230], [106, 238], [98, 250], [98, 255]]}, {""component_id"": 3, ""area_px"": 82, ""bbox"": [199, 200, 208, 218], ""polygon"": [[207, 218], [202, 215], [201, 210], [198, 210], [202, 200], [206, 208], [207, 218]]}, {""component_id"": 2, ""area_px"": 81, ""bbox"": [0, 37, 16, 53], ""polygon"": [[14, 52], [4, 45], [8, 42], [6, 40], [9, 36], [10, 47], [12, 48], [16, 46], [14, 52]]}, {""component_id"": 5, ""area_px"": 69, ""bbox"": [224, 245, 236, 256], ""polygon"": [[224, 255], [224, 249], [228, 244], [231, 250], [234, 248], [236, 249], [233, 252], [230, 252], [230, 255]]}]",
img_0001299,cracked,0.9738171879265928,256.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.19476343758531856,low,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\overlays\img_0001299.jpg,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\heatmaps\img_0001299.jpg,C:\Users\shrav\Downloads\SDNET\SDNET\data\results\localization\masks\img_0001299.png,[],
